time,x1
0.0,0.0
0.166666,0.3695956725709378
0.333332,1.8585480259474
0.499998,3.1037888570428795
0.666664,4.5807418807488025
0.83333,6.201977647912849
0.999996,8.170716103300922
1.166662,10.147157597123234
1.333328,11.954936037366423
1.499994,13.515613140500914
1.66666,14.21370909197466
1.833326,14.782478794668268
1.999992,15.757589732669596
2.166658,15.66407857884407
2.333324,16.553092698922917
2.49999,16.80358648826593
2.666656,16.919154557830666
2.833322,16.732807354764184
2.999988,16.715367407160052
3.166654,16.89178430502944
3.33332,16.763768586301172
3.499986,15.956902682787204
3.666652,15.894074376106666
3.833318,15.730046333538345
3.999984,15.552658711497038
4.16665,15.483785001515546
4.333316,15.276805257989672
4.499982,15.330193415628052
4.666648,14.515987235838654
4.833314,14.048682203581235
4.99998,13.257244256950857
5.166646,12.694339742753758
5.333312,12.641950558892653
5.499978,12.295343272567742
5.666644,12.159696331611318
5.83331,12.25190380351243
5.999976,12.283126161206116
6.166642,11.791526455057864
6.333308,11.549914299300998
6.499974,11.471349531981984
6.66664,11.444247476699413
6.833306,11.023495469993978
6.999972,10.350917056581102
7.166638,10.766799400802407
7.333304,10.173632723845028
7.49997,9.613743092552422
7.666636,9.589672404793914
7.833302,9.66464766755028
7.999968,9.297262475491653
8.166634,9.007723632766908
8.3333,9.153336247717103
8.499966,9.161134116459916
8.666632,8.819465810728296
8.833298,9.131631429849243
8.999964,8.74563228358869
9.16663,8.725202736579448
9.333296,8.232333549510642
9.499962,8.423937251788846
9.666628,8.053468927502141
9.833294,7.544438621063918
9.99996,7.522811645353739
