x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.0091,0.49838944380070777,-1.3279237324137754,24.94148428604068,-0.9963916696625713,-1.0370282513549667,23.443830335603458,-1.3142122529639573,0.2288914222401564,24.173942763232642,-0.520407136110676,-1.0975434953851706,24.575347872242205
0.009375,0.5066936417689354,-1.2743403981946952,24.94250572107269,-1.0011614087941203,-1.0281092203049929,23.412312448152214,-1.2889243266026997,0.24399305034970128,24.16210403742841,-0.4850728218066411,-1.1321074060235234,24.538249542003772
0.0096,0.49071912594814693,-1.2665368007087776,24.910009411266262,-1.0162447932030214,-1.0407231445428775,23.39900940999589,-1.2876264616038107,0.2540623402246677,24.182888691836887,-0.4886396868433598,-1.133916387215789,24.540200285141804
0.009775,0.46609968816524533,-1.2786092446863024,24.887781446648315,-1.0002389837628485,-1.0271782709646582,23.40943032331636,-1.2712645617000593,0.2577706386084375,24.15838922719315,-0.483523422831022,-1.1260608288416925,24.539384962720064
0.0099,0.4454811326924287,-1.2770380753323956,24.91193545623851,-1.0086864733126166,-1.0254840326629426,23.40676759498212,-1.2893348628555907,0.26855276208448453,24.13447686918863,-0.4812889825086557,-1.1185091355408765,24.535092377351546
0.009975,0.4512495037814554,-1.2703449918970189,24.909614440722414,-1.0063980730091753,-1.0210223281041577,23.396356636110028,-1.2783967361302098,0.25058571000755325,24.10408188465753,-0.499579136117916,-1.138258360523582,24.541676634118055
0.01,0.45160555999189694,-1.2763025148262006,24.91441514073957,-1.0109339707985499,-1.0197497108323743,23.39762620859711,-1.2782979393418432,0.2489379258504206,24.10982857619306,-0.5040113226710984,-1.1330889151389019,24.533760378485116
0.010975,0.4210180672676045,-1.2543088341022657,24.836632889521606,-1.0185899105751073,-1.0021221893878474,23.341473945702877,-1.2511883225548666,0.13308498063244414,24.052412480499374,-0.5048992361156538,-1.126621650887586,24.43573088145523
0.011899999999999999,0.34273678421712817,-1.2367672107495324,24.827066935751628,-1.0119564216587127,-1.0535440537863154,23.26213711685127,-1.2453499787382711,0.16191337408755097,23.93823167394252,-0.495550863841307,-1.1075812708071262,24.371876474655842
0.012775,0.3701355540280399,-1.228483329291496,24.766209667740924,-1.016242107796794,-1.0490814600111584,23.160722737963955,-1.164163422242152,0.12696051446926274,23.833119436874327,-0.5069386077843389,-1.0783423720317098,24.3130284553937
0.013600000000000001,0.3941642465076803,-1.1890187728475967,24.727951855934087,-1.0125390491851687,-1.0398069358856104,23.083726431702623,-1.1891972208722619,0.08225818528105305,23.765935695910965,-0.5305294913697503,-1.0177816872319132,24.235955698148768
0.014375,0.34633342888930374,-1.2467187926569379,24.72905179181721,-0.9961218514789966,-1.040819949716233,23.045472826922964,-1.1961765126179478,0.14583849560828716,23.724781677567982,-0.5014734736724921,-1.06415210055208,24.207397156246333
0.015099999999999999,0.3581919740415485,-1.205191847369064,24.67142372503492,-1.0070443049332878,-1.0595085936102315,23.00368203568007,-1.2047783857110785,0.104325449899342,23.698644612512258,-0.5569332936874246,-1.0459073593800599,24.156853395976302
0.015774999999999997,0.35019124797087775,-1.171920256099604,24.609337445822003,-1.011387799600884,-1.052357205397046,23.003473375107692,-1.2381445372747617,0.053475399970549634,23.622788485044353,-0.5516009622719479,-1.0421338612070923,24.12555762840768
0.0164,0.3634165334195378,-1.2019839376954284,24.69662749887213,-1.0486534702846693,-1.0712313683809487,22.948999069680152,-1.2507653383125283,0.0904136527412884,23.583102851571798,-0.5594983788319124,-1.0483913560567628,24.097752594798497
0.016975,0.35479359423855833,-1.2384558400432168,24.604655274960127,-1.0452090039775,-1.0879076691457945,22.91002116570108,-1.2137697903163296,0.07134190371942337,23.57147440303739,-0.5645082232383998,-1.0677461973731417,24.07499036743148
0.017499999999999998,0.313513880982763,-1.2933250764596198,24.587228766074766,-1.0399225020126315,-1.0946610446597071,22.89660381022385,-1.1814876662597489,0.05857251280787733,23.53631638344641,-0.5822358033856061,-1.0929446771318219,24.041243083438655
0.017975,0.2829446259837711,-1.3472217358331913,24.563409962377776,-1.0305117063333578,-1.0975209066303473,22.87579838877677,-1.210314291790966,0.011821667975741683,23.52717188105848,-0.5880968665280247,-1.1009045292998816,24.0110112788491
0.0184,0.2976345069257461,-1.334701256173505,24.502356368069925,-1.0323646959737545,-1.121490782630757,22.855554328002643,-1.1819656316646723,-0.008689687490889629,23.463535823746533,-0.6034986238827603,-1.0994268110838525,23.972212876314597
0.018775,0.27490508904539807,-1.3238044103744713,24.455635783408127,-1.06907530990743,-1.1197197765841456,22.8228393714509,-1.1726572067756795,-0.029039350901613754,23.454209394125833,-0.596270154454235,-1.102323248821852,23.98663312969889
0.0191,0.2777054605029854,-1.3522968102502733,24.392331821912126,-1.0601962542839287,-1.1155669071558851,22.79918428149889,-1.196873382138525,-0.07224212766857324,23.408610332452582,-0.5858184575019776,-1.1127343235330343,23.968684803146076
0.019375000000000003,0.2766756174106978,-1.343915096655436,24.355857375467863,-1.046719400606905,-1.1140269270300793,22.796601618598295,-1.1961742460864278,-0.09466927102465314,23.38830614612073,-0.5986630676532382,-1.0904978175713418,23.935969433221956
0.0196,0.2995563901180607,-1.3464332188833996,24.35205735069557,-1.0431037645625643,-1.1086974851217908,22.785119720467634,-1.1877039116481674,-0.10066624589298265,23.357094166013493,-0.6064130571268045,-1.0923871337851054,23.933435189847394
0.019775,0.31387376814421775,-1.3395786123312816,24.360278881798756,-1.043940376230293,-1.0942315639983726,22.77993616268983,-1.2210395982530602,-0.11867652566913302,23.345210719073652,-0.6266506906271857,-1.0745468979465613,23.91825597773721
0.0199,0.3226242408845482,-1.3295277481882024,24.348052817405687,-1.0454600418832114,-1.089578370794586,22.78420340838738,-1.2113819974818811,-0.1350646892754687,23.34964109132142,-0.616417948133451,-1.0771618247188643,23.902671770651292
0.019975,0.33156383383211185,-1.3309995068134348,24.335014822668946,-1.0523898736455293,-1.0894382557872373,22.786631151405796,-1.202960348338451,-0.13998954560815174,23.34791940127547,-0.6148820261321706,-1.0846888667651162,23.898156574505254
0.02,0.3308088571758698,-1.3404816161476603,24.344352548049425,-1.0516884774657485,-1.0869642336510015,22.783055907764876,-1.2046207593231544,-0.14350289979368563,23.338194682483163,-0.609663690427651,-1.0851046025127686,23.906690373095316
0.020975,0.3273686410084352,-1.2855216466218706,24.30919983528621,-1.0308309851285546,-1.0772723221946976,22.743082328733816,-1.2221562377487611,-0.20019621348140398,23.32320200332889,-0.6167425617548069,-1.093324198554842,23.847390716843574
0.021900000000000003,0.3256885029135033,-1.3034554494407538,24.288432003895487,-1.0351527444051547,-1.0850300736520957,22.709702469635385,-1.2091492173603353,-0.25525609176331576,23.323208216229528,-0.6304865997297507,-1.1242426176974791,23.766939974505995
0.022774999999999997,0.2991422013365632,-1.3868897794478612,24.236486279781904,-1.0280725115247205,-1.1010486014034981,22.658500033357015,-1.1388113833247449,-0.24959905959887604,23.302071016864808,-0.63730594036602,-1.1194932562882838,23.722360084642375
0.023599999999999996,0.27114257280205517,-1.3732368214680604,24.171497451711094,-1.033004637662902,-1.0858097133869518,22.629769791606208,-1.1210799613433255,-0.24280609292455807,23.326200632662847,-0.6253653282855117,-1.0938929467774383,23.655047828176066
0.024374999999999997,0.26324596349783363,-1.4591657262736997,24.098968913207848,-1.0291855325931525,-1.0780270830190142,22.561294367509827,-1.0517296090495993,-0.2033482872793049,23.29991715744193,-0.6415648739841978,-1.125295470227681,23.63148966815286
0.025099999999999997,0.25454608566774134,-1.455904891207049,24.0644448785041,-1.0317159889705503,-1.0557503261234382,22.56272608154178,-1.0884178715005075,-0.27994293075300336,23.28532096153364,-0.639872182581331,-1.1393014490057292,23.573099929748274
0.025775,0.16781056311572876,-1.4947986348932873,23.99014953575261,-1.0240654166684153,-1.0638214172690603,22.52354184261326,-1.0199946232830477,-0.2876591380231243,23.256223586875485,-0.6322590537948645,-1.130175889041046,23.512144687267014
0.0264,0.10646917292365649,-1.5324110733101162,23.890981645510838,-0.9989806588105948,-1.060918666068562,22.47872924389118,-1.0399061470739195,-0.3190107391809401,23.199426331897392,-0.6310337898457496,-1.1434709463400747,23.451473932048277
0.026975,0.07119554437561736,-1.551017292949869,23.844759917912015,-0.988585296544801,-1.0561817603622317,22.458316779753375,-0.9742722147304548,-0.30856444761398105,23.138509369170606,-0.6589262355818363,-1.1542935038559383,23.38915651192663
0.0275,0.039680120223430676,-1.6141980222240813,23.80614682203628,-0.9941757286872049,-1.0492638327046677,22.410275226389615,-0.9613134408398196,-0.3299644350120812,23.100937819421485,-0.6573607856033292,-1.170937016250485,23.342068560967526
0.027975,0.009058071050205254,-1.5937104888073814,23.844030956680097,-0.9842346824443844,-1.0610352765329343,22.401514472525356,-0.9342556158906189,-0.34242600349779123,23.063840792000544,-0.6590767785851832,-1.179239544345275,23.312380515353567
0.028399999999999998,-0.04608670802212635,-1.5885233381151775,23.806666003327024,-0.986532980276382,-1.0515197770835742,22.370359763322192,-0.9367348828935791,-0.32251364318481823,23.05281237358635,-0.6669739209190358,-1.1848356652728107,23.28824360427465
0.028775000000000002,-0.06723427480414779,-1.6146618633075562,23.760497083593343,-0.9738258313261889,-1.047669724151477,22.37143343994175,-0.9282208862473748,-0.3256340963183596,22.99976058228066,-0.6704433958836038,-1.1755566014086338,23.261594670294713
0.029099999999999997,-0.02856043036159779,-1.6153311479655668,23.741758520036775,-0.991517403191123,-1.050933769826054,22.344213689382233,-0.9270460371084381,-0.34015911003302046,23.000619802689535,-0.6695410568169538,-1.1796408679293953,23.234635859607952
0.029375,-0.032457102474049676,-1.6347290815377797,23.729569325497977,-0.9721459428148624,-1.0532465639788935,22.31910499929211,-0.8938302309328507,-0.3336044165994098,22.953093925543246,-0.6475096407687644,-1.1797647953876793,23.209538006777414
0.029599999999999998,-0.018860814937252512,-1.626294675233172,23.710779338181613,-0.9660216714409373,-1.0529247092197314,22.319535847700408,-0.8790627738543507,-0.3321559189219524,22.944506107468722,-0.6441819953445886,-1.1851178782501668,23.19143273622784
0.029775000000000003,-0.020317320283860865,-1.6105073163315229,23.68669629559456,-0.9578569193115123,-1.048724779453192,22.318981437339556,-0.8714024441261987,-0.3362293135303386,22.92082573780272,-0.6360476627126264,-1.1608579269511747,23.182725504691874
0.029899999999999996,-0.014678189764384165,-1.6386746684739852,23.70258590822558,-0.9520828136473163,-1.0544644194613653,22.314206294114264,-0.8400423386809382,-0.3656484065265168,22.919512292959382,-0.6567791716279774,-1.1617239091938247,23.17748598580732
0.029974999999999998,-0.029765937096319493,-1.6427412305792821,23.68590450412307,-0.960522482650178,-1.0507792573770618,22.29809760699424,-0.8204878051625979,-0.3557880724838219,22.911721927462462,-0.65245397555524,-1.167415567969538,23.17882899430222
0.03,-0.029630039690479133,-1.6429223792689538,23.66942168159605,-0.9674260360407202,-1.0506071072520684,22.297658423460803,-0.8279882618693543,-0.35721566208159117,22.907910163058503,-0.6552135906042689,-1.1751609758574988,23.179901975138417
0.030929705215419503,-0.05984392406818005,-1.6286467563449727,23.647075462858837,-0.9690070280538152,-1.0601587046538221,22.23934864750133,-0.7803270585138117,-0.3418292408959087,22.84238123271997,-0.6697781873716949,-1.2079654927232846,23.10541920208446
0.0318140589569161,-0.035929315597692614,-1.6988166201597366,23.590179282323785,-0.9340115062713799,-1.0430399648994626,22.183715398437894,-0.7629835643878387,-0.3914478719770831,22.792707280316655,-0.7205688860217648,-1.2420008344761568,23.06144767286038
0.0326530612244898,0.05756126218320985,-1.6538205663486416,23.46014924844108,-0.92766327368767,-1.0178100684887907,22.119704812144764,-0.8025132043819427,-0.4482748762785486,22.717582453648152,-0.7350488775800618,-1.2684336712709563,22.958422201248272
0.0334467120181406,0.041323830303651485,-1.6141047424442507,23.433301352825712,-0.939054071614898,-1.0137776054033574,22.061338619291824,-0.7885972497268277,-0.4253975849430194,22.70420905630359,-0.7377715195513631,-1.289882020114275,22.918129479945915
0.03419501133786848,0.06400584402711681,-1.6543636010821,23.387680317249835,-0.9279720949077153,-1.0096420017774073,22.020579137160734,-0.8107235424585846,-0.4183334226710604,22.63977951325216,-0.7518004763498914,-1.3273257501992661,22.869173946184286
0.03489795918367347,0.011733957397287081,-1.5935753147841971,23.301038457219956,-0.9046063986916021,-1.0141257738607423,22.011724681280494,-0.8905245300081644,-0.37505652973666737,22.54029911794856,-0.7630396426901714,-1.328464436361555,22.835361587706842
0.035555555555555556,0.0721913587318403,-1.6135141815946243,23.251483687759364,-0.8843779804784776,-1.0442142400334915,21.961603351078626,-0.9560802832337256,-0.33416811164979027,22.52992216764323,-0.7599902964931858,-1.3214085661159691,22.811198016317736
0.03616780045351474,-0.005552958641484529,-1.6384547924503197,23.21142409505866,-0.8746669302038357,-1.0492014120153708,21.93761149311115,-0.951951746750479,-0.38269053464359565,22.48625405259241,-0.7423683484244193,-1.3464233266397687,22.74341528441783
0.036734693877551024,0.022752734168984552,-1.6247600512330942,23.18353037205241,-0.88757708889798,-1.0596137909334458,21.922217622096774,-0.9803131032023904,-0.3679972681100613,22.411892851722527,-0.7359192337887815,-1.356222653535354,22.686953989189192
0.0372562358276644,-0.02190972848211084,-1.6534614777161663,23.13699094223561,-0.8883820174526715,-1.0589697054570777,21.877293329300567,-1.001168069402233,-0.35267889505429906,22.341729944811753,-0.7405303666187562,-1.3759450694280333,22.658704374972604
0.03773242630385487,-0.012091890375562936,-1.6522537855368138,23.040097020278207,-0.8864257736456971,-1.0826554741871595,21.864236893582824,-0.9978091073539668,-0.34459973381238235,22.27706659714524,-0.764469492903898,-1.3823919668212352,22.602747352014465
0.03816326530612245,-0.030638835249333612,-1.6306408557537202,23.048483599481205,-0.8727902747046065,-1.0756330795580051,21.833298109579545,-1.003295623009752,-0.3902394956817488,22.243397636316644,-0.755407077309581,-1.3720474475803488,22.578428590063965
0.03854875283446712,-0.06556655517019475,-1.708658315568033,23.05759823704545,-0.8903639514123982,-1.0552037088541173,21.830824323618756,-1.024165990406083,-0.38531908669457127,22.24593970406274,-0.760799456729299,-1.3762308028125094,22.566436150627705
0.03888888888888889,-0.0558831000345331,-1.6952988522359869,23.058850403917376,-0.8858088238162335,-1.0535571730780762,21.79513211905138,-0.9985507248490944,-0.3432511530072562,22.204386711239657,-0.7583047453469962,-1.371279417030004,22.527841959509537
0.03918367346938775,-0.04711463363623805,-1.6689623380002663,23.04992636341501,-0.9006737301199391,-1.0583879808044627,21.788803444286966,-1.004165708501184,-0.36162327253247856,22.189101588891624,-0.7591617286091141,-1.3836709410431682,22.510194119044804
0.03943310657596372,-0.054090088793625986,-1.657527134633513,23.050788680410577,-0.8834484307792696,-1.0748178777642736,21.77678703007533,-1.021742584445816,-0.3925721515250055,22.15712353356712,-0.767743866528803,-1.372498679719789,22.48707947224731
0.03963718820861678,-0.09182717667349401,-1.6368174392567918,23.02559252952081,-0.8759981988615783,-1.0759247836540282,21.77051611601398,-1.0332412508357354,-0.3670613306551163,22.137701995368538,-0.7721395604772172,-1.3774738449397408,22.46636080045952
0.03979591836734694,-0.10844818951454487,-1.6188582616144955,22.971675097487093,-0.8698518809638857,-1.0859358374012429,21.765767238239285,-1.0550668144467383,-0.3913270574445852,22.148721070708387,-0.7631863176381867,-1.3635672810637367,22.460192248448653
0.039909297052154194,-0.10905642881623501,-1.6319070020504687,22.99651314808015,-0.8843272921646478,-1.0938701413577037,21.76894679649865,-1.049762310366967,-0.42174343033565437,22.150188367537414,-0.7618122317378037,-1.3732170938893646,22.458201137459735
0.03997732426303855,-0.0964966357015067,-1.6326028315107075,23.000104286955043,-0.8896647606473301,-1.1039619419925748,21.77448401550052,-1.0459542286703074,-0.42558187511851076,22.161461102705967,-0.7634702628700252,-1.3918342685289995,22.4621466789993
0.04,-0.0899103655931735,-1.6226995206105184,23.009282442520675,-0.8886296826657101,-1.1055911228490138,21.775988876246423,-1.0512877893891037,-0.42015666926031614,22.172859902167463,-0.7597433092446362,-1.3873451361806262,22.456235513907664
0.040929705215419505,-0.0990393164329706,-1.608178085475482,22.94744396308307,-0.8701448027958525,-1.096406821035476,21.73934844480711,-1.127132233412395,-0.4627426255633309,22.145470238065172,-0.793662564481574,-1.382174899564205,22.40218341216909
0.0418140589569161,-0.20167186275031507,-1.6281824168568673,22.91311941489819,-0.8702300126628825,-1.1193935931049301,21.739761810796146,-1.1313056441063218,-0.43803690223137004,22.12375690489517,-0.781963002299557,-1.3570505900225462,22.340040162447895
0.042653061224489794,-0.13732362365780662,-1.707435535509474,22.856948508361967,-0.8758113481194383,-1.1322452916814174,21.707861163551684,-1.15030188045731,-0.4884823224691366,22.081779250805845,-0.8079995470646631,-1.3669806040602117,22.283305332643327
0.043446712018140585,-0.12219149638343738,-1.7345237427031164,22.9383449924459,-0.8734812355841681,-1.1494253305812476,21.66207040001077,-1.157928702211869,-0.47842500165299195,22.048457543094734,-0.855962614700172,-1.3731165546915771,22.253968986007663
0.044195011337868476,-0.19542705358663254,-1.7823735458967234,22.943869497414717,-0.8791729205066235,-1.1607065354551476,21.627413569408446,-1.170566218413385,-0.45333930779052395,21.975519289033798,-0.8606599622092056,-1.3656173374666456,22.189000291945113
0.044897959183673466,-0.17529523147356177,-1.7708028174507278,22.906356754605017,-0.9033415068777533,-1.1935407043493789,21.566203640612226,-1.1756471601805962,-0.46058592337897897,21.908679338591437,-0.8694573578887392,-1.357915265823938,22.17342332078064
0.04555555555555556,-0.11374013456417574,-1.7772033627468298,22.88141335316081,-0.9007025497794798,-1.2208765056667275,21.509385154899235,-1.1746897027009282,-0.4825650411407308,21.829133328614596,-0.8729010301607846,-1.3570230270316348,22.136140437637593
0.04616780045351474,-0.1488565944166804,-1.8029283609461282,22.89999718395515,-0.900736170309747,-1.2132164227096494,21.461483293720345,-1.1657643470590668,-0.522876855490192,21.882570623025025,-0.8531730956928057,-1.3471570296224396,22.13023574843201
0.04673469387755102,-0.08537880506334163,-1.8219664839087537,22.88415050684876,-0.8894319206491486,-1.1989585128282259,21.41795883538023,-1.1561507488666993,-0.5330399874243847,21.845364309284303,-0.8735662981148292,-1.3106610451892062,22.137924586385157
0.047256235827664396,-0.10314558098698506,-1.8150124193912167,22.885361563041343,-0.8966157251222775,-1.1861349187970922,21.391455499964845,-1.15485378156767,-0.5146925241292877,21.764586149553207,-0.8741606967554586,-1.3501697264225223,22.108068663966616
0.04773242630385487,-0.11490418025337068,-1.7373591372491104,22.85977894302037,-0.8987009505791511,-1.2022069097737296,21.359944685281487,-1.1499061390309746,-0.5336530309422751,21.73665602368492,-0.8593225353710547,-1.336740130584455,22.06948061165357
0.04816326530612245,-0.12178715722547527,-1.7752494224260205,22.84978856448456,-0.9150105955389775,-1.2125724132631543,21.343520921668627,-1.1047080814438361,-0.527941617960516,21.6563346152033,-0.8615979476168365,-1.2870805147161946,22.024044618739275
0.04854875283446712,-0.10541812786633217,-1.8048172344048352,22.841376726984496,-0.9270678012845233,-1.2159803765810275,21.32835566640905,-1.134093421023738,-0.5046990193552437,21.6236379831973,-0.8428763723022411,-1.2696870453621258,22.011845846510766
0.04888888888888889,-0.15174544555480088,-1.8356303908007723,22.781975096013593,-0.9038378382383233,-1.2166532377423853,21.324046130658445,-1.1560576430483291,-0.4740266168474288,21.605547729379282,-0.8413620492864691,-1.266998192096599,21.980673412610358
0.04918367346938776,-0.1384049258312963,-1.8254701384676564,22.751652511711573,-0.8974324389057855,-1.225718591902754,21.31901005608725,-1.1779196630292363,-0.46746786746059904,21.590797445277968,-0.8474217031477425,-1.2508676232319207,21.960796601242787
0.04943310657596372,-0.16131563133513888,-1.8590551369218236,22.734692211343962,-0.9080840345124805,-1.222875316241103,21.27285068913281,-1.201129356612268,-0.490035318481833,21.598622807212916,-0.8304054496708304,-1.265439845584139,21.96241005714718
0.04963718820861678,-0.16776734760143805,-1.8667765659821896,22.689965877232154,-0.9028084038758665,-1.229932969518679,21.255997747888618,-1.1905480608894048,-0.4792502592777215,21.605162362254536,-0.8254322646938302,-1.2614073023937171,21.953099909949433
0.04979591836734694,-0.18107629537863235,-1.8932319077777915,22.66758273144042,-0.9026668698170025,-1.2376983268502775,21.24086907608374,-1.1826750422520946,-0.4964864067121642,21.629009573330027,-0.8261414714586146,-1.2578914486174462,21.94238247987015
0.049909297052154196,-0.17978564023710245,-1.879162018510337,22.669867468046654,-0.9033507060230306,-1.2428458251525376,21.2295877596672,-1.1859272310980284,-0.5112120313706048,21.598788905937237,-0.8344742689907911,-1.251974388860845,21.951890614981124
0.04997732426303855,-0.18356183333940532,-1.874089880280733,22.671822558642337,-0.9022541156407082,-1.2448061976508542,21.219430787684185,-1.1948720435676736,-0.49395654924821375,21.587681507847073,-0.8409782611172442,-1.2555715010370432,21.953773412686907
0.05,-0.18849545266711745,-1.8785956450508121,22.665698821861206,-0.9037266751801182,-1.2431159655338304,21.21740901941917,-1.1969680906508622,-0.4958929015819761,21.580903365182618,-0.8421364600012624,-1.254214755390302,21.957665295859783
0.050975000000000006,-0.14893793606033426,-1.9465632294442556,22.631081616972033,-0.9101810866205966,-1.2899065734327697,21.17150709123063,-1.2519485198888423,-0.414919327988938,21.507687969956493,-0.8283909271973934,-1.2843769828334588,21.89999199398684
0.051899999999999995,-0.15975777554559,-1.9523212105683352,22.5905344256948,-0.9118087667564017,-1.285834110818993,21.127648620965246,-1.22785346179702,-0.45842564760907356,21.529105710317946,-0.8393084200049592,-1.2632543324384207,21.783674346148178
0.052774999999999996,-0.18213042184228595,-1.8818370506346935,22.53888524974575,-0.9149309094949402,-1.2666984460052717,21.08031932835876,-1.2588971303368583,-0.5334346261246321,21.451116536951638,-0.8257382493380663,-1.2452685056493848,21.766497379826586
0.053599999999999995,-0.1810743817354259,-1.85151035046863,22.583512465532724,-0.942298754165466,-1.2919377097756277,21.048318147469654,-1.2293370719374264,-0.5399476460344419,21.3281773779902,-0.8338892312697818,-1.2399776401477627,21.735201509623806
0.05437499999999999,-0.24454060844558762,-1.8379607143430543,22.472007296085224,-0.9648073156268936,-1.3096649766219566,21.02045038758762,-1.159807132392372,-0.5790381386438047,21.293083568568132,-0.8468040348473894,-1.2378796247508894,21.67215898771257
0.055099999999999996,-0.23691556666952915,-1.825132594378,22.42215937797569,-0.9721337838254756,-1.2904508154527599,20.977195310722937,-1.098278854070692,-0.5991258511235907,21.255556147036962,-0.8634440652554121,-1.2141750496805632,21.62420551229364
0.055775,-0.3214100337079082,-1.8889545035513318,22.438404940918726,-1.007945452812823,-1.2948798899847433,20.9366664791355,-1.1526047120703529,-0.5378917362262399,21.237894117743714,-0.8534960316853494,-1.2117337496053657,21.538535445028057
0.0564,-0.31123706043688365,-1.8520995908052826,22.41775301994722,-1.002523926949772,-1.2900133172080148,20.88820913863597,-1.1626382764997254,-0.5836531338104529,21.207406612454488,-0.8562231922686562,-1.2266557634385986,21.49532193932221
0.056975,-0.29490915848066757,-1.8311652881322877,22.43199813733376,-1.011102279823006,-1.2967445285333377,20.86053726872098,-1.16192783217434,-0.5560800134569495,21.147666362976647,-0.8490351573603822,-1.2075206954278128,21.47158694214939
0.057499999999999996,-0.29428546169929415,-1.8525534744954186,22.369406574160948,-0.9998092938111544,-1.301837945847982,20.848948017944863,-1.205845281704211,-0.5587880303122896,21.095127623434426,-0.8926810370240332,-1.2173666683128983,21.43480854705518
0.057975,-0.33273385310573583,-1.8760090367115438,22.323508362052078,-0.9941683234627112,-1.303815387076753,20.816151055003637,-1.2197379390890706,-0.5431196225153536,21.063022553039975,-0.891760536728665,-1.2289649996718919,21.3717827053614
0.0584,-0.32864840951945734,-1.8590142685211224,22.29794959992181,-1.0248447289079787,-1.2823816942400315,20.804560022002047,-1.2853975241440978,-0.5124373826544341,21.074726960125584,-0.871405393128045,-1.2349957140871433,21.351062371136706
0.058775,-0.2775277510403664,-1.850514599036383,22.26440823527739,-1.0206123245669243,-1.2796062307174993,20.789330383864897,-1.2735125415986044,-0.5313163623949085,21.076034709632182,-0.8767967416600357,-1.2538445264189324,21.337808322332485
0.0591,-0.28275722277825094,-1.831967215639965,22.2435432378088,-1.012551549758278,-1.2795998818145675,20.768617324608055,-1.2852201732148454,-0.5273113932625002,20.993296486910296,-0.8741446223061169,-1.2455089149732383,21.30271735420988
0.059375,-0.2594692197802628,-1.7693807088696851,22.24960977441874,-1.0227198269119901,-1.290140602831184,20.752816260317253,-1.2481756606268553,-0.5107058066262822,20.948558660114095,-0.8679325024519663,-1.2502289211960187,21.300837810318423
