time,x1
0.0,3.0
0.0039,3.5708410779968407
0.0078,4.254477830404504
0.0117,5.16707489018617
0.0156,6.220978333920449
0.0195,6.937600752409619
0.0234,7.945657553984491
0.0273,8.707403307450067
0.0312,9.711941783971499
0.0351,10.877900058881933
0.039,11.58082466509829
0.0429,11.927763333572253
0.0468,11.951024404570394
0.0507,11.623691438080716
0.0546,11.39151994395239
0.0585,10.998652944487565
0.0624,10.656471084308354
0.0663,9.697919809096566
0.0702,8.456258481198418
0.0741,7.406850237301761
0.078,5.720920125128696
0.0819,4.298712271777326
0.0858,3.033599896459883
0.0897,2.4102538189329756
0.0936,2.234680326295617
0.0975,2.324307013264125
0.1014,2.51220826215636
0.1053,2.6274366471262454
0.1092,3.007405864895162
0.1131,3.2136704430629734
0.117,3.098051344767873
0.1209,3.510039941934414
0.1248,3.7891332990634083
0.1287,3.440230080936928
0.1326,3.0246826459543623
0.1365,3.3227848765885515
0.1404,3.5519427253656772
0.1443,3.7546649185321908
0.1482,3.8708896911624695
0.1521,3.7543299288792316
0.156,4.451786754244336
0.1599,4.692138923757564
0.1638,4.885245813282367
0.1677,5.470347877202895
0.1716,6.29339760019793
0.1755,7.639205700183586
0.1794,8.476866454915026
0.1833,9.308621025154697
0.1872,10.61366510450953
0.1911,12.41620439892586
0.195,13.661252587766805
0.1989,14.020924506127365
0.2028,14.09656776769799
0.2067,14.123564462668776
0.2106,13.942302413474039
0.2145,13.000398304203895
0.2184,12.287302400646471
0.2223,10.782547459068175
0.2262,9.702843633056641
0.2301,8.411909791770029
0.234,6.937215816340327
0.2379,6.051097974889682
0.2418,5.111243876475726
0.2457,4.055307049743302
0.2496,3.285806862235848
0.2535,2.768619262943556
0.2574,3.140331709682986
0.2613,3.786407492981649
0.2652,4.10632876753391
0.2691,4.444804486084443
0.273,4.470687617388418
0.2769,4.677106159520346
0.2808,5.070944427101065
0.2847,5.818375471976202
0.2886,6.258679545373369
0.2925,6.495564662900353
0.2964,7.7290380653411646
0.3003,8.752335688423594
0.3042,9.837101232133916
0.3081,10.74412229639664
0.312,11.435884710527871
0.3159,11.918002063592764
0.3198,12.170522063330246
0.3237,11.69085815492768
0.3276,10.892661431599016
0.3315,10.092134913007039
0.3354,9.751916278616122
0.3393,8.735543019455907
0.3432,7.993438829250255
0.3471,7.600865600194815
0.351,7.005889819492015
0.3549,6.127768187128925
0.3588,5.776326462175909
0.3627,5.830561264609823
0.3666,5.712163773436711
0.3705,5.863656601777954
0.3744,6.168697037748029
0.3783,6.463120688489511
0.3822,6.762266987186496
0.3861,7.132487823816394
0.39,7.740632639155439
0.3939,7.962109924365588
0.3978,8.042621958185968
0.4017,8.424569727209985
0.4056,8.906669867205832
0.4095,9.367029749671707
0.4134,9.657343914610419
0.4173,9.88770135289415
0.4212,9.888562656651102
0.4251,9.565784651453722
0.429,8.852512052683412
0.4329,8.289368857656878
0.4368,8.03273613460209
0.4407,7.64115556972898
0.4446,7.3390525076219255
0.4485,6.795384095761619
0.4524,5.796205598722089
0.4563,5.070197104871326
0.4602,4.410089929978955
0.4641,4.0513285414103954
0.468,4.262168649191594
0.4719,4.232954169377894
0.4758,4.3571376575583685
0.4797,5.235301457841274
0.4836,6.110788661580571
0.4875,6.218657326812615
0.4914,6.534868559004215
0.4953,7.096762917987913
0.4992,7.812908226012459
0.5031,8.41225070930559
0.507,9.063767297514495
0.5109,9.66616082881374
0.5148,10.333319557409599
0.5187,10.299177250686679
0.5226,10.146063621883195
0.5265,9.955697729310032
0.5304,9.76527765081342
0.5343,9.746511189134011
0.5382,9.40457814444468
0.5421,8.792724246266214
0.546,7.792038637487437
0.5499,7.110240107105746
0.5538,6.3795281575560345
0.5577,5.857116677993513
0.5616,5.20522264867574
0.5655,5.099681076819213
0.5694,5.424225694349733
0.5733,6.245595883627626
0.5772,7.264681761477998
0.5811,7.793205191388449
0.585,8.122574425163478
0.5889,8.280670883843793
0.5928,8.91912119441896
0.5967,9.336134381770922
0.6006,9.606275840744523
0.6045,9.954728447694784
0.6084,10.06615168693176
0.6123,9.739493219752617
0.6162,9.143431470476028
0.6201,8.765397417630986
0.624,8.682876812623775
0.6279,8.512524728031519
0.6318,8.13531919586768
0.6357,7.658824614298162
0.6396,6.90019175066827
0.6435,5.55179239951099
0.6474,4.796833747444506
0.6513,4.484563315526771
0.6552,5.019396974529155
0.6591,5.122425560119318
0.663,5.609682437909079
0.6669,6.447866337003287
0.6708,7.232937570559098
0.6747,7.536229062998693
0.6786,7.745784627818477
0.6825,8.181318205599158
0.6864,8.574656641079379
0.6903,9.014643729610736
0.6942,9.61630939780976
0.6981,9.954857830366922
0.702,9.740862801484981
0.7059,9.62166132426597
0.7098,9.305154518086987
0.7137,8.952581876800785
0.7176,8.660570109297687
0.7215,8.577827055128846
0.7254,7.991575720962121
0.7293,7.300630015662577
0.7332,6.578274759804309
0.7371,6.310958763821983
0.741,5.9790613388094265
0.7449,5.3044170290547825
0.7488,5.08307545352142
0.7527,5.648385130285668
0.7566,6.261831714249102
0.7605,6.303359567356541
0.7644,6.011540914660355
0.7683,6.2033284096751125
0.7722,6.641210655315398
0.7761,7.102422339024034
0.78,8.086444758235434
0.7839,8.78025443307363
0.7878,9.142339563146784
0.7917,9.6504864532794
0.7956,10.017112851625416
0.7995,9.793479868799785
0.8034,8.985118737207971
0.8073,8.22728945759958
0.8112,7.4857325137094755
0.8151,6.849316550805936
0.819,6.46801578454372
0.8229,6.280137754334103
0.8268,6.526435785814492
0.8307,6.773975406420654
0.8346,6.597666380224755
0.8385,6.61964143931586
0.8424,6.707689752356416
0.8463,6.708794708125431
0.8502,7.419645733886721
0.8541,7.739804944121481
0.858,7.523334591524506
0.8619,7.7707458556428115
0.8658,8.691295104585201
0.8697,9.23515171500639
0.8736,9.190798499665952
0.8775,9.38556521443759
0.8814,9.746436307231983
0.8853,9.492828152324002
0.8892,9.139801639498593
0.8931,8.686475472782636
0.897,7.744579195493618
0.9009,7.293488728936257
0.9048,6.57755759285326
0.9087,5.619266685498694
0.9126,5.461766011101464
0.9165,5.889804828186573
0.9204,6.287296267054181
0.9243,6.693353690174007
0.9282,7.281737107150153
0.9321,7.530150960483773
0.936,7.482722023034068
0.9399,7.969735604850918
0.9438,8.573145306119144
0.9477,9.316998010425024
0.9516,9.738163105557348
0.9555,9.940895742227823
0.9594,10.124882385374928
0.9633,9.769522445876259
0.9672,8.627852271406034
0.9711,7.840676503029552
0.975,7.483122109681489
0.9789,6.723584238647529
0.9828,5.7291687333616395
0.9867,5.299081238596976
0.9906,5.094099510612644
